subjectid,gender,height,height_selfreport,weight,weight_selfreport,age,race
12339,Male,172.7,177.8,62.8,66.69691470054445,19,1
12348,Male,178.5,180.34,79.1,79.85480943738656,19,1
12350,Male,169.8,170.18,66.2,68.05807622504537,21,1
12356,Male,184.5,185.42000000000002,86.8,88.47549909255898,32,1
12357,Male,177.2,177.8,76.8,79.4010889292196,28,1
12358,Male,171.4,172.72,85.6,77.13248638838475,38,1
12359,Male,177.2,180.34,94.2,93.92014519056261,24,1
12361,Male,174.7,175.26,79.9,79.4010889292196,36,1
12363,Male,174.3,177.8,85.6,86.20689655172413,32,1
12366,Male,176.6,177.8,89.9,88.47549909255898,29,5
12367,Male,180,180.34,120.4,120.23593466424681,27,1
12368,Male,178.4,180.34,74.4,74.41016333938293,28,2
12369,Male,177.3,180.34,80.9,80.7622504537205,21,1
12370,Male,172.7,177.8,73.2,74.8638838475499,21,1
12372,Male,171.9,172.72,77.8,77.13248638838475,31,1
12377,Male,180.1,182.88,60.3,63.52087114337567,23,1
12382,Male,178.1,180.34,72.4,72.59528130671505,28,1
12386,Male,171.3,172.72,83,82.12341197822141,37,1
12392,Male,174.9,177.8,78.4,79.4010889292196,24,1
12394,Male,161.9,162.56,66.3,67.15063520871144,21,3
12397,Male,165.8,165.1,76,78.03992740471868,38,1
12399,Male,182.2,185.42000000000002,93.7,88.47549909255898,32,2
12411,Male,173,175.26,93.1,90.74410163339383,28,1
12417,Male,166.1,170.18,75.6,73.502722323049,30,1
12420,Male,185.8,187.96,83.3,83.93829401088928,27,1
12422,Male,176.5,152.4,75.7,77.13248638838475,23,3
12425,Male,195.2,195.58,100.8,102.54083484573502,26,1
12427,Male,180,180.34,104.2,99.8185117967332,20,1
12428,Male,170.8,167.64000000000001,69.2,68.05807622504537,18,1
12432,Male,174.9,175.26,91,95.28130671506351,31,3
12435,Male,164.9,167.64000000000001,86.1,83.48457350272231,33,1
12436,Male,170.5,167.64000000000001,83.5,85.2994555353902,35,1
12438,Male,183.6,185.42000000000002,99.4,97.54990925589836,21,1
12440,Male,182.5,185.42000000000002,64.5,68.05807622504537,20,1
12441,Male,165.3,170.18,61.3,65.78947368421052,26,2
12442,Male,172,172.72,70.8,68.05807622504537,30,1
12444,Male,170.8,172.72,88.9,90.74410163339383,28,1
12447,Male,172.5,172.72,83.6,84.84573502722323,25,1
12448,Male,183.5,187.96,118,114.79128856624318,28,1
12449,Male,172.8,170.18,85.9,86.20689655172413,22,1
12450,Male,174.8,180.34,89.2,88.92921960072594,27,1
12451,Male,180.5,185.42000000000002,75.1,79.4010889292196,28,2
12452,Male,173.5,175.26,77.8,79.85480943738656,40,1
12454,Male,168.7,170.18,83.1,81.66969147005445,30,4
12456,Male,171,172.72,74.9,77.13248638838475,30,2
12457,Male,178.6,180.34,63,68.05807622504537,22,2
12459,Male,175.1,177.8,88,88.47549909255898,33,4
12463,Male,175,175.26,72.2,74.8638838475499,28,1
12467,Male,175.8,177.8,62.1,65.78947368421052,18,1
12479,Male,178.5,182.88,75,74.8638838475499,20,1
12480,Male,176.3,177.8,96.9,97.09618874773139,41,1
12505,Male,170.8,172.72,85.4,88.92921960072594,33,1
12506,Male,176.3,177.8,90.7,88.47549909255898,38,4
12509,Male,175,180.34,85.8,87.56805807622504,29,3
12511,Male,171,170.18,86.6,86.20689655172413,39,1
12515,Male,180.3,180.34,92.7,91.65154264972776,20,1
12517,Male,172.5,175.26,91,90.74410163339383,34,1
12526,Male,181.7,182.88,94.2,93.01270417422867,33,1
12527,Male,172.3,172.72,73.6,70.32667876588022,29,1
12528,Male,159.8,162.56,66.6,68.05807622504537,24,3
12538,Male,171.7,172.72,78.4,78.94736842105263,26,2
12544,Male,173.7,177.8,120.8,117.96733212341196,22,5
12545,Male,181.4,185.42000000000002,99.9,97.54990925589836,24,1
12551,Male,172.1,172.72,80.4,80.7622504537205,29,1
12554,Male,181.8,182.88,95.1,95.28130671506351,37,1
12556,Male,173.5,177.8,88,86.20689655172413,31,2
12563,Male,176,180.34,75.7,77.58620689655172,25,1
12566,Male,179.3,180.34,81.9,81.66969147005445,22,1
12567,Male,172.2,175.26,97.2,101.63339382940109,25,1
12568,Male,185,187.96,94.5,93.01270417422867,21,1
12570,Male,171.9,175.26,91.2,88.47549909255898,20,4
12573,Male,174,172.72,76.1,74.8638838475499,34,2
12574,Male,173.1,172.72,90.2,86.6606170598911,27,1
12575,Male,184.2,190.5,81.3,86.20689655172413,29,1
12578,Male,180,182.88,106.6,97.54990925589836,21,1
12586,Male,171,175.26,78.2,77.13248638838475,28,2
12587,Male,180.3,180.34,101.8,99.8185117967332,40,1
12590,Male,180,185.42000000000002,81.8,84.39201451905626,24,1
12594,Male,174.4,180.34,84.7,88.47549909255898,40,2
12597,Male,173.5,175.26,100.5,102.08711433756805,27,1
12600,Male,170.6,172.72,92.5,86.20689655172413,38,1
12602,Male,168.7,172.72,65.1,72.59528130671505,23,2
12610,Male,180.3,182.88,86.7,88.02177858439201,23,1
12612,Male,189.7,193.04,86.7,90.74410163339383,24,1
12615,Male,176.8,177.8,91.4,93.01270417422867,32,1
12616,Male,165.2,165.1,77.1,77.13248638838475,25,1
12618,Male,174.9,177.8,63.5,68.05807622504537,23,1
12619,Male,177.2,180.34,87.2,88.47549909255898,27,1
12621,Male,178.8,180.34,89.4,88.02177858439201,36,1
12624,Male,183.3,182.88,86.6,88.47549909255898,21,1
12625,Male,176,180.34,82.9,81.66969147005445,29,1
12634,Male,166.2,167.64000000000001,60.7,61.25226860254083,33,1
12636,Male,189.9,193.04,102.9,98.91107078039927,26,1
12641,Male,170,172.72,68.1,70.32667876588022,25,1
12644,Male,192.3,193.04,88.9,86.20689655172413,28,1
12648,Male,178.2,180.34,71.6,75.31760435571687,31,3
12649,Male,177.3,177.8,81.6,81.66969147005445,43,1
12651,Male,177.9,180.34,88.5,88.47549909255898,33,1
12653,Male,171.8,175.26,86.3,90.74410163339383,25,3
12654,Male,174.4,175.26,94.2,93.01270417422867,24,1
12655,Male,176.1,177.8,95.8,96.64246823956442,27,3
12658,Male,172.2,175.26,62.5,67.15063520871144,31,3
12659,Male,181.4,182.88,77.2,81.66969147005445,24,1
12666,Male,178.6,182.88,72.2,77.13248638838475,22,1
12667,Male,165.9,170.18,97.5,95.28130671506351,22,1
12670,Male,171.1,175.26,87.9,83.93829401088928,24,2
12672,Male,164.7,165.1,107.1,106.62431941923774,21,1
12673,Male,171,172.72,87.2,83.93829401088928,22,2
12677,Male,180.5,182.88,74.2,79.4010889292196,30,1
12681,Male,167.1,175.26,64.9,61.25226860254083,26,1
12683,Male,173.5,172.72,65.4,68.05807622504537,23,1
12687,Male,175.8,177.8,87.1,86.20689655172413,25,1
12690,Male,180.4,182.88,94.2,93.01270417422867,24,8
12695,Male,173.1,177.8,83.7,83.93829401088928,26,3
12700,Male,177.9,180.34,74.5,74.8638838475499,31,2
12715,Male,185.2,190.5,108.7,108.89292196007258,25,1
12719,Male,172.5,175.26,101.9,99.8185117967332,25,1
12722,Male,176.8,177.8,90.6,88.47549909255898,38,1
12723,Male,170.9,170.18,83.1,88.02177858439201,34,3
12727,Male,174,175.26,86.2,88.47549909255898,26,1
12729,Male,183.6,187.96,101.4,99.8185117967332,42,1
12731,Male,174.7,177.8,92.6,97.54990925589836,36,2
12732,Male,172.5,175.26,80.8,81.66969147005445,29,2
12734,Male,174.5,175.26,97.2,95.28130671506351,34,3
12736,Male,173.6,175.26,82.3,81.66969147005445,30,1
12737,Male,182.5,182.88,65.9,65.78947368421052,39,1
12740,Male,174.2,175.26,87.8,87.56805807622504,27,1
12742,Male,179.3,180.34,91.8,88.47549909255898,31,1
12744,Male,174.7,177.8,111.4,111.16152450090743,42,3
12745,Male,174.3,180.34,74,74.8638838475499,20,3
12751,Male,183.2,185.42000000000002,94.9,95.28130671506351,27,1
12758,Male,170.8,170.18,69.8,70.32667876588022,25,2
12762,Male,180.2,182.88,96.8,97.54990925589836,28,2
12764,Male,175.7,177.8,88.3,90.74410163339383,29,1
12765,Male,186.1,185.42000000000002,98.2,99.8185117967332,34,1
12767,Male,180,182.88,79.3,79.4010889292196,26,1
12768,Male,170.8,172.72,91.8,93.92014519056261,47,3
12779,Male,177.4,180.34,90,93.92014519056261,26,1
12783,Male,172.3,175.26,100.9,95.28130671506351,29,1
12784,Male,182.8,185.42000000000002,62.5,63.974591651542646,19,1
12786,Male,180.8,182.88,116.1,113.43012704174228,31,1
12790,Male,168.3,172.72,68.3,76.22504537205081,28,3
12792,Male,173.6,180.34,65.2,68.05807622504537,34,2
12794,Male,172.2,175.26,80.8,77.13248638838475,39,1
12808,Male,176.1,175.26,103.4,105.26315789473684,27,1
12815,Male,181.4,182.88,107.7,104.80943738656987,49,1
12816,Male,181.5,180.34,73.7,72.59528130671505,22,4
12818,Male,180,185.42000000000002,95.9,93.92014519056261,50,1
12820,Male,182.2,185.42000000000002,86.7,88.92921960072594,40,1
12821,Male,165.4,167.64000000000001,77.6,77.13248638838475,43,1
12824,Male,162.1,162.56,92.7,91.19782214156079,32,3
12826,Male,171.6,175.26,78.3,78.49364791288565,31,1
12827,Male,164.4,167.64000000000001,86.2,83.93829401088928,29,1
12830,Male,168.2,167.64000000000001,96,86.20689655172413,44,2
12856,Male,165.1,165.1,60.9,58.98366606170598,28,6
12861,Male,170.4,172.72,90.4,93.01270417422867,39,1
12865,Male,178.4,180.34,80.3,81.66969147005445,33,1
12880,Male,164,165.1,75,70.32667876588022,20,3
12890,Male,168.8,170.18,70.8,71.68784029038112,26,2
12891,Male,179.5,180.34,80.3,80.30852994555353,36,1
12893,Male,183.9,185.42000000000002,68.1,68.05807622504537,28,1
12904,Male,171,172.72,84,84.39201451905626,51,1
12905,Male,173,175.26,92.9,95.28130671506351,35,1
12908,Male,166.9,172.72,97.5,96.18874773139746,37,1
12911,Male,178.2,182.88,110.8,104.3557168784029,28,1
12912,Male,174.5,175.26,80.1,79.4010889292196,45,1
12917,Male,165.5,170.18,86.6,81.66969147005445,29,1
12918,Male,180.3,182.88,97.9,97.54990925589836,32,1
12924,Male,173.5,177.8,116.4,108.89292196007258,45,1
12925,Male,172.9,175.26,97.7,90.74410163339383,37,1
12926,Male,173.8,175.26,79.3,80.30852994555353,21,2
12927,Male,178,180.34,85.5,84.39201451905626,48,1
12928,Male,183.6,187.96,81.8,83.93829401088928,28,1
12929,Male,172.2,172.72,92.1,90.74410163339383,33,1
12931,Male,190.7,193.04,114,108.89292196007258,26,3
12933,Male,163.9,167.64000000000001,88.2,87.11433756805808,43,1
12936,Male,178.4,180.34,87.8,88.47549909255898,41,2
12941,Male,165.7,170.18,87.4,86.20689655172413,26,3
12942,Male,174.3,175.26,73.4,72.59528130671505,48,1
12943,Male,176.3,177.8,99.9,97.54990925589836,41,1
12946,Male,168.8,167.64000000000001,90.2,93.01270417422867,31,1
12948,Male,175.1,175.26,88.2,86.20689655172413,28,1
12952,Male,180.8,182.88,85.7,83.93829401088928,36,1
12953,Male,181.8,185.42000000000002,86.2,84.84573502722323,24,3
12954,Male,167,167.64000000000001,84.1,86.20689655172413,41,1
12955,Male,189.3,193.04,108.4,108.89292196007258,27,1
12956,Male,180.2,182.88,81.6,82.12341197822141,29,1
12958,Male,169.7,170.18,91.4,88.92921960072594,27,1
12959,Male,172.2,172.72,93,93.01270417422867,31,1
12960,Male,174.5,172.72,89.7,88.47549909255898,45,1
12962,Male,172.9,175.26,98.2,99.8185117967332,37,1
12963,Male,174,177.8,82.9,82.12341197822141,42,1
12966,Male,167.4,167.64000000000001,77.1,77.13248638838475,36,3
12968,Male,174.2,177.8,90.3,88.47549909255898,32,1
12969,Male,177.7,177.8,88,88.47549909255898,29,1
12971,Male,178,180.34,104.3,102.54083484573502,41,1
12972,Male,160,162.56,63.3,62.15970961887477,27,2
12973,Male,170.7,175.26,97.3,95.28130671506351,30,1
12974,Male,178.1,180.34,79.7,80.30852994555353,49,1
13041,Male,176.5,177.8,72,71.68784029038112,19,1
13042,Male,178.4,187.96,65.9,70.32667876588022,19,1
13043,Male,180.8,182.88,124.7,117.96733212341196,28,1
13045,Male,170.2,170.18,82.1,88.02177858439201,30,1
13046,Male,177.7,180.34,75.9,74.8638838475499,24,1
13047,Male,172.8,175.26,77.4,79.4010889292196,25,1
13048,Male,174.6,177.8,77.5,79.4010889292196,30,4
13050,Male,171.7,172.72,78.5,79.4010889292196,21,1
13052,Male,180.9,218.44,75.3,75.77132486388385,30,2
13054,Male,174.2,175.26,87.2,85.75317604355716,19,2
13055,Male,194.6,195.58,91.8,94.37386569872957,22,1
13056,Male,178.7,180.34,90,93.01270417422867,24,1
13059,Male,182.5,182.88,82.5,83.93829401088928,25,1
13067,Male,191.5,190.5,87.7,90.74410163339383,22,1
13070,Male,183.1,187.96,86,84.84573502722323,18,2
13071,Male,179.8,182.88,93.2,93.92014519056261,20,1
13080,Male,177,180.34,69.9,75.77132486388385,19,2
13084,Male,173.3,180.34,72.3,64.42831215970962,18,5
13094,Male,170.6,172.72,70.4,70.32667876588022,20,3
13096,Male,180.2,185.42000000000002,83.7,81.66969147005445,30,2
13098,Male,170.7,177.8,79.5,77.58620689655172,25,1
13110,Male,173.6,175.26,122.2,124.31941923774954,27,3
13112,Male,178.7,180.34,97.4,96.64246823956442,31,1
13113,Male,161.3,162.56,68.4,70.32667876588022,31,1
13117,Male,163.8,167.64000000000001,58.4,58.07622504537205,23,6
13183,Male,177.9,180.34,96.1,93.46642468239564,32,1
13193,Male,177,180.34,66.6,70.32667876588022,29,2
13199,Male,173.4,172.72,93.8,93.01270417422867,29,1
13207,Male,171.2,175.26,77.6,79.4010889292196,34,3
13217,Male,181.7,185.42000000000002,90.3,91.19782214156079,27,1
13226,Male,161.8,165.1,60.1,58.98366606170598,27,2
13242,Male,167.3,167.64000000000001,73.2,72.59528130671505,26,3
13243,Male,174.5,180.34,102.6,95.28130671506351,33,3
13249,Male,183.6,187.96,67.5,70.32667876588022,23,2
13260,Male,172.2,175.26,73.8,74.8638838475499,38,2
13302,Male,171.8,175.26,94.1,92.55898366606169,37,1
13303,Male,182.4,185.42000000000002,75.9,77.13248638838475,23,1
13304,Male,194.1,195.58,88.7,88.47549909255898,30,1
13305,Male,188.3,193.04,65,68.05807622504537,33,1
13308,Male,183.8,190.5,74.2,74.8638838475499,20,1
13311,Male,177.2,180.34,75.6,77.13248638838475,26,1
13331,Male,179.7,182.88,109.5,106.62431941923774,25,2
13338,Male,169.9,170.18,66.9,68.05807622504537,24,1
13339,Male,170,203.2,104.5,99.8185117967332,30,3
13341,Male,170.7,172.72,81.7,79.4010889292196,39,1
13350,Male,181.8,185.42000000000002,87.4,90.74410163339383,24,2
13522,Male,170.8,172.72,69.1,67.6043557168784,37,3
13572,Male,178.7,180.34,83.6,83.93829401088928,24,2
13578,Male,175,172.72,67.8,68.9655172413793,48,1
13580,Male,174.2,175.26,95,95.28130671506351,30,1
13595,Male,162.3,162.56,91.5,86.20689655172413,43,1
13627,Male,177.1,180.34,82.4,83.93829401088928,23,1
13631,Male,172.4,172.72,81.6,80.7622504537205,38,1
13634,Male,195.1,198.12,99.6,99.8185117967332,27,1
13638,Male,172.9,172.72,70.5,70.78039927404718,20,2
13647,Male,171.9,175.26,59.6,63.52087114337567,20,1
13648,Male,172.3,172.72,89.9,88.47549909255898,22,2
13650,Male,169.4,172.72,82.2,81.66969147005445,32,1
13658,Male,169.1,170.18,79.9,81.21597096188746,29,1
13669,Male,173.3,177.8,78.6,78.94736842105263,37,2
13670,Male,167.7,167.64000000000001,76.6,77.13248638838475,30,3
13673,Male,175.8,180.34,66.7,68.05807622504537,42,2
13674,Male,189.9,193.04,120.9,113.43012704174228,40,1
13676,Male,176.1,175.26,77.8,79.4010889292196,47,1
13677,Male,171.6,175.26,74.4,74.8638838475499,44,2
13679,Male,174.1,175.26,93.1,93.01270417422867,44,1
13680,Male,177.4,177.8,88.2,83.93829401088928,37,1
13682,Male,171.4,172.72,84.6,86.20689655172413,42,1
13683,Male,174.5,175.26,96.1,95.28130671506351,38,1
13684,Male,175.4,177.8,101.4,101.63339382940109,50,1
13687,Male,172.7,172.72,85.4,83.93829401088928,47,1
13692,Male,177.4,177.8,90.5,90.74410163339383,49,3
13693,Male,175.6,177.8,99,99.8185117967332,44,1
13694,Male,175.6,177.8,82.2,81.66969147005445,45,1
13700,Male,177.4,177.8,87.6,84.84573502722323,45,1
13705,Male,168.1,167.64000000000001,86,86.20689655172413,43,4
13706,Male,170.2,170.18,85.8,83.93829401088928,41,1
13708,Male,173.5,175.26,90.9,84.84573502722323,36,1
13712,Male,174.4,177.8,99.8,99.8185117967332,51,3
13714,Male,173.2,175.26,91.7,86.20689655172413,43,2
13715,Male,171.1,172.72,78.8,77.13248638838475,40,1
13718,Male,163.5,170.18,69.7,68.05807622504537,56,1
13720,Male,170.6,175.26,80.6,81.66969147005445,38,1
13723,Male,177.1,180.34,86.1,88.47549909255898,44,1
13724,Male,179.2,180.34,108.2,109.80036297640652,41,3
13726,Male,183.1,185.42000000000002,94.9,97.54990925589836,37,3
13727,Male,185.2,185.42000000000002,99.3,97.54990925589836,42,1
13728,Male,182.1,187.96,99.5,97.54990925589836,38,1
13749,Male,175.4,175.26,101.8,101.1796733212341,46,5
13754,Male,168.4,167.64000000000001,73.9,72.59528130671505,49,1
13756,Male,170.9,170.18,90.1,88.92921960072594,49,1
13759,Male,182.6,182.88,97.1,95.73502722323049,41,2
13763,Male,179.5,180.34,89.7,89.83666061705988,35,1
13764,Male,178.2,177.8,78,77.13248638838475,37,1
13765,Male,176.9,177.8,99.1,99.8185117967332,50,1
13766,Male,174.5,175.26,87.2,86.20689655172413,40,1
13767,Male,180.3,180.34,94.6,93.01270417422867,44,2
13768,Male,173.5,175.26,90.9,90.74410163339383,39,3
13769,Male,178.5,180.34,71.7,74.8638838475499,37,1
13773,Male,166.1,167.64000000000001,73.2,72.59528130671505,45,3
13774,Male,178.4,180.34,107.5,106.62431941923774,40,2
13777,Male,177.3,177.8,81.3,81.66969147005445,48,6
13778,Male,179,180.34,94.9,93.01270417422867,38,1
13780,Male,172.5,172.72,84.6,83.93829401088928,38,1
13781,Male,183,182.88,79.5,79.85480943738656,41,1
13783,Male,169.9,172.72,84.4,83.93829401088928,50,2
13784,Male,177.3,180.34,74.7,74.8638838475499,37,1
13785,Male,169,172.72,73.6,76.22504537205081,53,1
13787,Male,177.4,177.8,86.2,86.20689655172413,46,1
13789,Male,173.4,175.26,78.4,79.4010889292196,38,1
13791,Male,180.4,180.34,101.4,102.08711433756805,41,2
13795,Male,165.5,167.64000000000001,71.6,72.14156079854808,45,2
13796,Male,176.5,177.8,79.6,79.4010889292196,36,1
13797,Male,178.1,182.88,94.5,90.74410163339383,50,1
13798,Male,187.1,187.96,85.8,83.93829401088928,40,1
13799,Male,156.6,157.48,86.7,85.75317604355716,46,2
13801,Male,178.2,180.34,87.1,82.57713248638838,38,1
13802,Male,173.7,175.26,95.2,95.28130671506351,46,2
13806,Male,175,177.8,80,79.4010889292196,42,3
13807,Male,190.4,187.96,105.4,102.08711433756805,48,2
13811,Male,178.5,180.34,84.8,84.84573502722323,44,1
13814,Male,176.3,180.34,89.5,90.29038112522686,40,1
13815,Male,173.5,175.26,81.7,81.66969147005445,41,3
13816,Male,172.7,175.26,90.3,89.83666061705988,46,3
13817,Male,190.3,193.04,122.3,115.69872958257713,47,1
13820,Male,178.8,180.34,92.5,92.55898366606169,40,1
13821,Male,182.1,182.88,105.6,104.3557168784029,44,1
13822,Male,164.7,165.1,91.4,89.83666061705988,44,1
13825,Male,187.3,187.96,96.3,95.28130671506351,39,1
13828,Male,175.6,175.26,79.1,79.4010889292196,39,2
13829,Male,179.4,180.34,108.3,108.89292196007258,39,2
13831,Male,173.2,172.72,97.4,95.28130671506351,49,1
13832,Male,167.8,170.18,84.6,83.93829401088928,49,2
13833,Male,180.6,182.88,107.4,106.62431941923774,39,1
13835,Male,161.1,160.02,75.9,77.13248638838475,43,1
13836,Male,189,190.5,112.9,108.89292196007258,39,1
13837,Male,178.3,180.34,93.3,90.74410163339383,45,2
13838,Male,185.7,187.96,104,99.8185117967332,42,1
13840,Male,177.4,177.8,91.4,90.74410163339383,39,1
13841,Male,184.3,185.42000000000002,110.7,108.43920145190562,43,2
13842,Male,172.9,177.8,95.9,98.45735027223229,40,2
13843,Male,194,198.12,106.4,108.89292196007258,44,2
13845,Male,172.1,172.72,78.8,81.66969147005445,41,2
13848,Male,182.8,187.96,90,89.38294010889291,44,1
13849,Male,176.2,177.8,90.3,86.20689655172413,38,1
13851,Male,171.5,172.72,80.9,80.30852994555353,44,1
13854,Male,178.3,180.34,87.2,87.11433756805808,47,1
13856,Male,170.7,172.72,89.3,88.47549909255898,40,1
13858,Male,181.2,180.34,93.4,93.01270417422867,41,1
13861,Male,186,187.96,88.8,90.74410163339383,39,1
13863,Male,176.8,180.34,89.1,90.29038112522686,40,2
13865,Male,176.1,180.34,95.4,97.09618874773139,39,2
13869,Male,172.2,175.26,95.8,95.28130671506351,43,2
13871,Male,178.9,180.34,81.2,79.4010889292196,53,1
13872,Male,178,177.8,102.4,100.27223230490017,44,1
13873,Male,176.8,177.8,84.6,81.66969147005445,48,3
13874,Male,165.9,167.64000000000001,89.3,88.47549909255898,43,2
13875,Male,173.3,175.26,78.4,79.4010889292196,39,1
13878,Male,192.4,193.04,101.4,102.08711433756805,47,1
13879,Male,169.8,172.72,80.1,79.4010889292196,39,1
13882,Male,179.1,182.88,100.3,97.54990925589836,41,1
13883,Male,180,180.34,87.1,85.2994555353902,37,1
13884,Male,184.8,185.42000000000002,92.8,94.82758620689654,51,1
13886,Male,174.7,175.26,80.9,79.4010889292196,44,1
13887,Male,190.5,190.5,117.1,113.43012704174228,39,2
13888,Male,167.1,170.18,88.2,85.2994555353902,41,2
13901,Male,166.9,170.18,74.9,73.502722323049,49,3
13902,Male,181,182.88,95.7,95.28130671506351,47,1
13903,Male,186.5,187.96,88.1,85.75317604355716,42,1
13904,Male,180.1,182.88,71,74.8638838475499,48,1
13905,Male,170.7,172.72,78.8,76.22504537205081,44,3
13906,Male,170.7,172.72,84.4,83.93829401088928,38,1
13909,Male,171.5,172.72,89.5,86.20689655172413,40,2
13912,Male,180.3,182.88,93.1,93.01270417422867,45,2
13914,Male,171.7,172.72,90.4,90.74410163339383,41,3
13915,Male,182.3,185.42000000000002,106.1,102.08711433756805,40,1
13916,Male,176.8,177.8,85.8,86.20689655172413,44,1
13917,Male,162.2,165.1,85.8,75.77132486388385,41,1
13918,Male,178,177.8,90.9,90.74410163339383,44,2
13919,Male,171.6,172.72,93.9,95.28130671506351,46,2
13925,Male,177.8,180.34,109.7,108.43920145190562,39,2
13927,Male,170.4,172.72,66.9,68.05807622504537,42,3
13928,Male,178.3,177.8,85.6,86.20689655172413,49,1
13929,Male,177.5,180.34,96.4,94.82758620689654,45,1
13930,Male,174.9,177.8,75.9,74.8638838475499,38,1
